43.5,43.5,42.0,30.0,31.5,16.5,27.0,15.0,0.0,0.0,30.0,0.0,31.5,30.0,1.5,3.0,6.0,3.0,0.0,0.0,0.0,0.0,1.5,1.5,7.5,12.0,15.0,27.0,27.0,33.0,1.5,19.5,6.0,22.5,24.0,12.0,1.5,3.0,30.0,7.5,28.5,19.5,3.0,1.5,37.5,37.5,42.0,30.0,24.0,33.0,42.0,49.5,46.5,49.5,48.0,55.5,57.0,54.0,58.5,46.5,58.5,57.0,46.5,58.5,57.0,57.0,49.5,55.5,58.5,57.0,55.5,51.0,48.0,49.5,54.0,55.5,54.0,55.5,58.5,51.0,54.0,49.5,55.5,52.5,49.5,55.5,57.0,51.0,57.0,57.0,58.5,48.0,52.5,55.5,58.5,55.5,51.0,55.5,52.5,54.0,54.0,55.5,55.5,55.5,55.5,57.0,52.5,57.0,54.0,58.5,58.5,54.0,54.0,52.5,57.0,55.5,54.0,55.5,54.0,55.5,58.5,52.5,57.0,58.5,55.5,57.0,49.5,55.5,55.5,57.0,58.5,57.0,54.0,52.5,54.0,46.5,54.0,55.5,54.0,54.0,57.0,55.5,58.5,52.5,52.5,57.0,60.0,55.5,60.0,57.0,54.0,49.5,55.5,51.0,60.0,48.0,54.0,55.5,60.0,57.0,49.5,52.5,60.0,54.0,57.0,55.5,54.0,52.5,51.0,54.0,54.0,58.5,57.0,49.5,43.5,57.0,55.5,58.5,57.0,58.5,60.0,48.0,48.0,58.5,60.0,55.5,55.5,55.5,58.5,51.0,43.5,57.0,55.5,60.0,48.0,54.0,54.0,58.5,57.0,52.5,58.5,55.5,57.0,57.0,58.5,46.5,55.5,58.5,57.0,57.0,57.0,49.5,43.5,54.0,51.0,33.0,58.5,58.5,54.0,52.5,57.0,58.5,60.0,55.5,58.5,42.0,51.0,60.0,48.0,49.5,46.5,49.5,55.5,60.0,57.0,58.5,57.0,40.5,40.5,40.5,49.5,54.0,54.0,46.5,58.5,55.5,51.0,55.5,54.0,45.0,58.5,42.0,49.5,48.0,55.5,57.0,55.5,55.5,55.5,49.5,45.0,55.5,51.0,57.0,58.5,54.0,51.0,52.5,55.5,42.0,51.0,51.0,52.5,54.0,55.5,52.5,51.0,49.5,39.0,48.0,51.0,46.5,49.5,55.5,57.0,55.5,54.0,55.5,57.0,57.0,55.5,52.5,57.0,57.0,55.5,54.0,57.0,58.5,60.0,57.0,49.5,57.0,58.5,60.0,55.5,49.5,58.5,49.5,55.5,58.5,55.5,49.5,51.0,58.5,52.5,60.0,60.0,58.5,57.0,52.5,55.5,57.0,55.5,52.5,55.5,57.0,55.5,57.0,57.0,52.5,58.5,55.5,57.0,54.0,60.0,49.5,55.5,54.0,57.0,57.0,57.0,57.0,57.0,58.5,45.0,57.0,51.0,58.5,60.0,54.0,58.5,58.5,57.0,58.5,55.5,58.5,54.0,55.5,51.0,52.5,57.0,54.0,54.0,58.5,45.0,60.0,55.5,54.0,52.5,60.0,52.5,52.5,58.5,60.0,57.0,57.0,57.0,51.0,55.5,51.0,55.5,54.0,51.0,55.5,55.5,55.5,58.5,54.0,49.5,52.5,55.5,55.5,58.5,57.0,55.5,54.0,58.5,57.0,55.5,55.5,55.5,60.0,55.5,57.0,58.5,60.0,54.0,52.5,57.0,51.0,55.5,54.0,48.0,55.5,42.0,57.0,52.5,54.0,48.0,58.5,58.5,54.0,60.0,51.0,49.5,49.5,52.5,55.5,55.5,52.5,46.5,55.5,52.5,58.5,58.5,57.0,55.5,58.5,54.0,55.5,52.5,57.0,57.0,58.5,58.5,58.5,58.5,58.5,58.5,58.5,55.5,55.5,51.0,60.0,52.5,55.5,60.0,58.5,51.0,55.5,58.5,58.5,55.5,49.5,48.0,54.0,60.0,57.0,54.0,51.0,55.5,55.5,57.0,55.5,57.0,55.5,49.5,60.0,51.0,52.5,55.5,51.0,54.0,60.0,55.5,52.5,55.5,55.5,36.0,52.5,54.0,52.5,55.5,30.0,57.0,52.5,30.0,54.0,60.0,54.0,54.0,54.0,57.0,40.5,54.0,58.5,58.5,60.0,60.0,55.5,60.0,58.5,54.0,54.0,58.5,57.0,58.5,52.5,51.0,51.0,55.5,52.5,49.5,51.0,58.5,55.5,58.5,60.0,57.0,57.0,48.0,57.0,55.5,57.0,52.5,55.5,54.0,58.5,60.0,55.5,51.0,60.0,57.0,55.5,45.0,57.0,54.0,51.0,58.5,54.0,60.0,55.5,57.0,57.0,55.5,58.5,57.0,57.0,36.0,57.0,43.5,58.5,54.0,57.0,55.5,54.0,57.0,57.0,60.0,51.0,54.0,55.5,58.5,60.0,54.0,55.5,58.5,51.0,57.0,60.0,57.0,55.5,54.0,55.5,54.0,57.0,27.0,58.5,55.5,54.0,54.0,55.5,52.5,57.0,55.5,60.0,60.0,57.0,55.5,48.0,58.5,54.0,55.5,58.5,52.5,55.5,54.0,55.5,57.0,46.5,58.5,49.5,60.0,57.0,57.0,57.0,58.5,60.0,54.0,54.0,52.5,55.5,55.5,55.5,58.5,48.0,60.0,57.0,54.0,51.0,52.5,54.0,52.5,57.0,51.0,55.5,49.5,57.0,49.5,52.5,52.5,55.5,60.0,54.0,60.0,57.0,60.0,54.0,54.0,55.5,46.5,52.5,58.5,52.5,54.0,54.0,49.5,51.0,52.5,55.5,52.5,57.0,57.0,58.5,54.0,58.5,43.5,57.0,46.5,54.0,57.0,54.0,55.5,58.5,45.0,57.0,57.0,58.5,57.0,57.0,57.0,51.0,55.5,55.5,55.5,57.0,57.0,54.0,55.5,58.5,52.5,58.5,58.5,55.5,54.0,52.5,58.5,55.5,52.5,55.5,52.5,58.5,58.5,52.5,60.0,57.0,58.5,55.5,57.0,58.5,60.0,58.5,54.0,57.0,55.5,49.5,58.5,49.5,55.5,54.0,58.5,58.5,54.0,49.5,48.0,58.5,58.5,51.0,54.0,48.0,48.0,57.0,60.0,58.5,54.0,55.5,57.0,55.5,58.5,60.0,55.5,55.5,55.5,39.0,55.5,54.0,57.0,55.5,48.0,55.5,60.0,57.0,48.0,60.0,49.5,46.5,57.0,60.0,48.0,51.0,55.5,57.0,57.0,57.0,52.5,57.0,45.0,55.5,55.5,57.0,55.5,55.5,54.0,57.0,55.5,43.5,55.5,46.5,57.0,58.5,60.0,58.5,58.5,52.5,55.5,49.5,55.5,54.0,55.5,57.0,58.5,55.5,52.5,55.5,57.0,51.0,60.0,57.0,58.5,60.0,58.5,54.0,58.5,51.0,57.0,60.0,58.5,55.5,54.0,58.5,51.0,52.5,54.0,39.0,54.0,49.5,54.0,57.0,55.5,52.5,51.0,60.0,60.0,58.5,57.0,57.0,54.0,52.5,57.0,54.0,49.5,55.5,58.5,60.0,58.5,60.0,54.0,57.0,55.5,58.5,58.5,60.0,57.0,48.0,58.5,57.0,43.5,43.5,49.5,42.0,57.0,57.0,58.5,57.0,55.5,57.0,54.0,52.5,28.5,49.5,57.0,43.5,39.0,54.0,52.5,57.0,51.0,55.5,55.5,51.0,55.5,60.0,51.0,57.0,51.0,54.0,55.5,51.0,54.0,58.5,40.5,58.5,57.0,57.0,54.0,52.5,58.5,55.5,54.0,51.0,57.0,51.0,58.5,54.0,57.0,57.0,54.0,58.5,60.0,55.5,49.5,57.0,55.5,52.5,57.0,60.0,55.5,58.5,60.0,58.5,55.5,48.0,55.5,54.0,58.5,55.5,39.0,60.0,57.0,57.0,51.0,54.0,60.0,58.5,57.0,52.5,54.0,58.5,57.0,54.0,52.5,40.5,57.0,58.5,58.5,58.5,57.0,40.5,51.0,60.0,54.0,55.5,58.5,58.5,52.5,60.0,60.0,49.5,54.0,54.0,58.5,55.5,57.0,60.0,55.5,57.0,58.5,55.5,58.5,58.5,58.5,58.5,54.0,49.5,57.0,51.0,55.5,54.0,54.0,52.5,57.0,58.5,54.0,57.0,58.5,48.0,55.5,55.5,54.0,58.5,58.5,52.5,55.5,55.5,55.5,45.0,51.0,57.0,55.5,54.0,46.5,49.5,52.5,45.0,54.0,43.5,54.0,49.5,39.0,45.0,54.0,57.0,58.5,57.0,55.5,49.5,55.5,46.5,51.0,51.0,37.5,52.5,57.0,57.0,49.5,48.0,55.5,55.5,49.5,58.5,55.5,58.5,57.0,57.0,54.0,58.5,51.0,51.0,58.5,60.0,54.0,55.5,54.0,45.0,48.0,55.5,54.0,52.5,57.0,57.0,57.0,46.5,52.5,46.5,60.0,58.5,54.0,49.5,57.0,40.5,52.5,60.0,58.5,58.5,55.5,46.5,57.0,52.5,51.0,46.5,58.5,52.5,52.5,51.0,52.5,60.0,52.5,58.5,31.5,51.0,55.5,57.0,51.0,54.0,48.0,55.5,45.0,48.0,54.0,49.5,45.0,52.5,46.5,55.5,52.5,55.5,51.0,51.0,55.5,57.0,54.0,60.0,55.5,55.5,55.5,54.0,55.5,52.5,51.0,49.5,54.0,54.0,58.5,55.5,55.5,57.0,45.0,48.0,54.0,51.0,57.0,55.5,58.5,57.0,57.0,52.5,54.0,49.5,52.5,51.0,54.0,54.0,58.5,58.5,54.0,52.5,55.5,51.0,57.0,57.0,60.0,57.0,58.5,51.0,55.5,55.5,55.5,54.0,57.0,48.0,52.5,57.0,49.5,51.0,48.0,54.0,49.5,22.5,37.5,55.5,57.0,54.0,55.5,48.0,55.5,55.5,48.0,48.0,54.0,54.0,54.0,57.0,46.5,57.0,49.5,57.0,52.5,55.5,52.5,57.0,60.0,58.5,58.5,60.0,55.5,57.0,57.0,58.5,60.0,51.0,49.5,58.5,55.5,57.0,43.5,45.0,51.0,52.5,55.5,57.0,22.5,49.5,55.5,52.5,48.0,55.5,58.5,51.0,49.5,55.5,60.0,54.0,52.5,49.5,51.0,54.0,60.0,51.0,54.0,49.5,58.5,58.5,57.0,57.0,60.0,55.5,52.5,51.0,51.0,60.0,58.5,58.5,52.5,55.5,54.0,46.5,58.5,57.0,57.0,60.0,51.0,52.5,52.5,58.5,60.0,58.5,55.5,54.0,52.5,55.5,54.0,57.0,55.5,52.5,54.0,52.5,54.0,58.5,58.5,55.5,60.0,58.5,49.5,60.0,55.5,58.5,49.5,55.5,57.0,51.0,58.5,54.0,58.5,58.5,54.0,57.0,51.0,51.0,52.5,54.0,48.0,57.0,58.5,43.5,54.0,48.0,46.5,43.5,57.0,54.0,52.5,60.0,55.5,48.0,49.5,55.5,42.0,52.5,51.0,45.0,55.5,60.0,55.5,55.5,46.5,57.0,48.0,48.0,58.5,48.0,51.0,48.0,55.5,49.5,51.0,51.0,55.5,51.0,52.5,57.0,52.5,58.5,54.0,54.0,57.0,51.0,52.5,54.0,49.5,55.5,43.5,48.0,51.0,54.0,51.0,55.5,45.0,57.0,52.5,43.5,43.5,52.5,52.5,46.5,48.0,51.0,54.0,55.5,52.5,51.0,51.0,54.0,55.5,43.5,51.0,52.5,52.5,51.0,52.5,52.5,43.5,57.0,55.5,55.5,60.0,52.5,45.0,54.0,42.0,51.0,55.5,57.0,60.0,58.5,57.0,51.0,57.0,60.0,51.0,55.5,48.0,48.0,45.0,49.5,45.0,52.5,58.5,52.5,54.0,54.0,58.5,48.0,57.0,45.0,51.0,49.5,52.5,54.0,54.0,45.0,55.5,57.0,51.0,51.0,51.0,52.5,54.0,55.5,52.5,54.0,52.5,46.5,55.5,43.5,51.0,49.5,52.5,48.0,52.5,52.5,52.5,57.0,57.0,57.0,49.5,57.0,45.0,51.0,48.0,58.5,60.0,51.0,52.5,52.5,55.5,52.5,54.0,49.5,55.5,52.5,45.0,52.5,46.5,54.0,57.0,54.0,54.0,57.0,55.5,54.0,54.0,54.0,55.5,58.5,54.0,46.5,34.5,52.5,51.0,54.0,55.5,58.5,57.0,57.0,54.0,49.5,49.5,57.0,55.5,55.5,54.0,54.0,55.5,51.0,51.0,52.5,52.5,52.5,57.0,60.0,52.5,40.5,57.0,55.5,57.0,55.5,51.0,55.5,57.0,49.5,52.5,55.5,54.0,45.0,55.5,54.0,43.5,42.0,52.5,57.0,55.5,49.5,52.5,57.0,40.5,57.0,57.0,55.5,54.0,55.5,57.0,55.5,55.5,45.0,58.5,54.0,49.5,58.5,46.5,49.5,46.5,60.0,57.0,57.0,60.0,57.0,49.5,43.5,45.0,54.0,52.5,36.0,54.0,54.0,57.0,55.5,58.5,58.5,57.0,55.5,52.5,49.5,57.0,57.0,42.0,55.5,55.5,52.5,51.0,55.5,51.0,49.5,49.5,51.0,51.0,49.5,52.5,58.5,52.5,58.5,51.0,55.5,57.0,57.0,49.5,57.0,55.5,60.0,51.0,39.0,54.0,49.5,52.5,57.0,52.5,51.0,55.5,46.5,55.5,55.5,57.0,57.0,55.5,58.5,57.0,58.5,60.0,55.5,58.5,57.0,58.5,54.0,54.0,55.5,51.0,45.0,54.0,51.0,52.5,54.0,57.0,49.5,55.5,33.0,54.0,54.0,58.5,54.0,60.0,54.0,57.0,52.5,58.5,51.0,57.0,52.5,54.0,54.0,58.5,45.0,19.5,52.5,54.0,39.0,48.0,54.0,48.0,52.5,52.5,58.5,55.5,49.5,57.0,45.0,55.5,55.5,51.0,54.0,58.5,58.5,46.5,49.5,49.5,51.0,52.5,51.0,42.0,52.5,54.0,55.5,57.0,52.5,55.5,57.0,57.0,51.0,57.0,54.0,57.0,60.0,45.0,52.5,55.5,60.0,58.5,58.5,46.5,57.0,57.0,51.0,55.5,54.0,58.5,58.5,58.5,57.0,58.5,51.0,45.0,58.5,58.5,54.0,40.5,52.5,57.0,60.0,58.5,55.5,46.5,34.5,45.0,37.5,55.5,49.5,48.0,46.5,39.0,45.0,57.0,57.0,46.5,55.5,52.5,52.5,58.5,43.5,57.0,48.0,51.0,57.0,55.5,57.0,51.0,54.0,55.5,57.0,58.5,34.5,46.5,34.5,39.0,46.5,58.5,55.5,54.0,58.5,58.5,60.0,58.5,34.5,57.0,52.5,48.0,58.5,40.5,39.0,31.5,42.0,46.5,51.0,60.0,57.0,60.0,58.5,54.0,57.0,45.0,52.5,57.0,55.5,55.5,55.5,55.5,57.0,43.5,52.5,54.0,54.0,51.0,52.5,52.5,54.0,54.0,54.0,60.0,55.5,55.5,55.5,54.0,51.0,54.0,58.5,54.0,57.0,54.0,55.5,54.0,58.5,54.0,54.0,57.0,57.0,46.5,54.0,43.5,58.5,54.0,57.0,57.0,55.5,55.5,60.0,58.5,57.0,55.5,49.5,57.0,52.5,55.5,57.0,55.5,57.0,55.5,58.5,57.0,60.0,49.5,57.0,51.0,57.0,54.0,54.0,49.5,51.0,60.0,46.5,54.0,52.5,49.5,46.5,49.5,21.0,46.5,58.5,55.5,58.5,58.5,57.0,57.0,55.5,55.5,57.0,54.0,57.0,58.5,54.0,55.5,54.0,55.5,60.0,52.5,49.5,60.0,60.0,60.0,57.0,52.5,55.5,46.5,45.0,54.0,58.5,57.0,48.0,54.0,51.0,57.0,49.5,54.0,54.0,54.0,55.5,52.5,52.5,57.0,54.0,57.0,58.5,52.5,46.5,54.0,48.0,55.5,42.0,51.0,55.5,55.5,52.5,57.0,51.0,58.5,60.0,57.0,43.5,58.5,55.5,55.5,54.0,57.0,49.5,52.5,54.0,52.5,55.5,55.5,51.0,55.5,55.5,52.5,57.0,58.5,55.5,54.0,54.0,57.0,55.5,55.5,58.5,55.5,54.0,51.0,43.5,57.0,54.0,55.5,43.5,58.5,54.0,52.5,51.0,46.5,57.0,54.0,54.0,52.5,57.0,57.0,49.5,45.0,45.0,46.5,52.5,51.0,58.5,48.0,58.5,51.0,55.5,51.0,55.5,57.0,52.5,52.5,52.5,54.0,51.0,49.5,55.5,54.0,54.0,55.5,58.5,55.5,45.0,49.5,55.5,58.5,54.0,54.0,52.5,55.5,57.0,40.5,43.5,54.0,55.5,52.5,52.5,55.5,54.0,51.0,57.0,55.5,58.5,54.0,40.5,43.5,43.5,37.5,36.0,37.5,58.5,58.5,39.0,55.5,49.5,49.5,49.5,48.0,45.0,57.0,37.5,49.5,39.0,48.0,37.5,51.0,52.5,54.0,54.0,52.5,54.0,42.0,52.5,42.0,52.5,55.5,58.5,55.5,54.0,58.5,57.0,54.0,51.0,57.0,54.0,57.0,55.5,58.5,60.0,55.5,45.0,57.0,49.5,49.5,46.5,55.5,57.0,55.5,49.5,54.0,55.5,52.5,46.5,58.5,57.0,57.0,58.5,58.5,43.5,48.0,46.5,55.5,49.5,51.0,58.5,57.0,57.0,57.0,58.5,55.5,49.5,51.0,46.5,48.0,49.5,51.0,46.5,52.5,54.0,55.5,43.5,12.0,40.5,55.5,48.0,54.0,51.0,57.0,58.5,58.5,52.5,58.5,55.5,52.5,60.0,54.0,49.5,55.5,51.0,51.0,48.0,57.0,52.5,54.0,57.0,52.5,54.0,52.5,52.5,42.0,37.5,52.5,52.5,52.5,45.0,48.0,43.5,52.5,58.5,57.0,60.0,55.5,54.0,51.0,34.5,46.5,55.5,52.5,55.5,54.0,52.5,54.0,58.5,55.5,51.0,54.0,49.5,52.5,57.0,49.5,25.5,45.0,25.5,52.5,52.5,57.0,57.0,57.0,43.5,48.0,57.0,52.5,48.0,54.0,54.0,55.5,58.5,54.0,57.0,55.5,58.5,58.5,54.0,60.0,54.0,57.0,54.0,39.0,37.5,49.5,54.0,51.0,39.0,42.0,49.5,55.5,58.5,57.0,57.0,60.0,54.0,54.0,57.0,55.5,57.0,57.0,54.0,54.0,46.5,52.5,54.0,52.5,45.0,49.5,57.0,58.5,57.0,58.5,58.5,55.5,57.0,57.0,58.5,49.5,52.5,55.5,57.0,43.5,57.0,46.5,57.0,57.0,57.0,55.5,55.5,57.0,57.0,57.0,33.0,54.0,58.5,51.0,57.0,55.5,55.5,54.0,57.0,58.5,54.0,55.5,57.0,55.5,57.0,58.5,57.0,58.5,55.5,57.0,54.0,57.0,54.0,52.5,55.5,36.0,52.5,58.5,52.5,58.5,48.0,54.0,52.5,51.0,52.5,55.5,54.0,54.0,52.5,52.5,58.5,46.5,49.5,46.5,46.5,42.0,48.0,51.0,46.5,49.5,45.0,52.5,58.5,48.0,57.0,54.0,58.5,54.0,58.5,57.0,54.0,55.5,51.0,49.5,54.0,55.5,57.0,42.0,58.5,57.0,54.0,55.5,51.0,54.0,55.5,49.5,57.0,51.0,57.0,48.0,49.5,55.5,49.5,39.0,43.5,55.5,46.5,31.5,36.0,37.5,34.5,49.5,54.0,55.5,39.0,39.0,57.0,58.5,52.5,55.5,52.5,58.5,57.0,45.0,30.0,40.5,52.5,49.5,52.5,51.0,55.5,55.5,52.5,51.0,49.5,48.0,52.5,51.0,48.0,57.0,54.0,57.0,58.5,52.5,57.0,55.5,58.5,57.0,51.0,54.0,49.5,37.5,57.0,60.0,57.0,52.5,55.5,55.5,57.0,52.5,54.0,49.5,54.0,54.0,51.0,54.0,52.5,51.0,46.5,49.5,48.0,48.0,48.0,51.0,48.0,57.0,55.5,49.5,54.0,54.0,51.0,55.5,52.5,55.5,42.0,52.5,51.0,49.5,48.0,45.0,45.0,55.5,42.0,51.0,51.0,60.0,55.5,49.5,57.0,54.0,60.0,51.0,58.5,55.5,48.0,55.5,46.5,55.5,43.5,51.0,54.0,52.5,55.5,46.5,55.5,55.5,58.5,60.0,51.0,48.0,55.5,55.5,54.0,55.5,54.0,58.5,60.0,51.0,49.5,55.5,49.5,54.0,46.5,46.5,57.0,54.0,57.0,54.0,55.5,51.0,52.5,54.0,52.5,52.5,55.5,57.0,48.0,49.5,52.5,52.5,54.0,51.0,49.5,51.0,57.0,55.5,57.0,51.0,54.0,48.0,54.0,54.0,28.5,48.0,51.0,49.5,58.5,49.5,46.5,51.0,52.5,58.5,52.5,51.0,52.5,60.0,58.5,58.5,54.0,51.0,51.0,57.0,45.0,51.0,46.5,55.5,54.0,58.5,51.0,12.0,13.5,24.0,27.0,54.0,60.0,57.0,57.0,48.0,55.5,58.5,51.0,51.0,54.0,54.0,49.5,51.0,54.0,51.0,55.5,52.5,55.5,58.5,40.5,52.5,57.0,52.5,42.0,57.0,58.5,55.5,55.5,57.0,51.0,36.0,57.0,55.5,46.5,54.0,51.0,49.5,58.5,57.0,55.5,36.0,48.0,36.0,37.5,46.5,54.0,51.0,54.0,58.5,57.0,55.5,52.5,51.0,46.5,54.0,57.0,45.0,46.5,51.0,52.5,52.5,46.5,58.5,54.0,48.0,52.5,54.0,54.0,55.5,54.0,58.5,57.0,60.0,57.0,58.5,57.0,54.0,55.5,55.5,42.0,42.0,48.0,54.0,60.0,57.0,55.5,51.0,57.0,57.0,55.5,54.0,58.5,55.5,55.5,55.5,51.0,51.0,57.0,46.5,43.5,58.5,58.5,58.5,51.0,49.5,46.5,55.5,55.5,51.0,45.0,51.0,58.5,51.0,57.0,28.5,58.5,54.0,36.0,52.5,55.5,46.5,49.5,46.5,46.5,57.0,57.0,51.0,60.0,55.5,48.0,57.0,54.0,52.5,43.5,57.0,55.5,60.0,54.0,54.0,58.5,58.5,60.0,55.5,52.5,54.0,54.0,57.0,54.0,51.0,57.0,54.0,57.0,54.0,57.0,51.0,57.0,54.0,55.5,49.5,52.5,54.0,60.0,54.0,51.0,57.0,54.0,54.0,58.5,57.0,52.5,55.5,48.0,43.5,49.5,55.5,52.5,54.0,52.5,55.5,55.5,51.0,57.0,51.0,48.0,40.5,46.5,55.5,60.0,55.5,55.5,55.5,58.5,58.5,57.0,58.5,48.0,52.5,55.5,57.0,51.0,54.0,36.0,42.0,58.5,55.5,52.5,52.5,48.0,55.5,51.0,51.0,51.0,55.5,52.5,57.0,54.0,39.0,43.5,52.5,58.5,51.0,60.0,55.5,51.0,51.0,49.5,55.5,55.5,46.5,51.0,57.0,57.0,37.5,42.0,42.0,58.5,51.0,48.0,51.0,55.5,49.5,46.5,57.0,57.0,57.0,54.0,51.0,52.5,46.5,57.0,57.0,55.5,55.5,55.5,54.0,49.5,51.0,57.0,52.5,57.0,57.0,51.0,54.0,57.0,52.5,57.0,60.0,57.0,54.0,57.0,52.5,49.5,57.0,54.0,54.0,49.5,52.5,52.5,52.5,52.5,52.5,55.5,55.5,54.0,51.0,57.0,57.0,43.5
