,0,1
127,408.0,408.93333333333334
128,408.66666666666663,407.8666666666667
129,406.66666666666663,409.8666666666667
130,410.66666666666663,406.0
131,408.0,408.8
132,409.73333333333335,409.33333333333337
133,409.4666666666667,404.6666666666667
134,404.9333333333333,407.2
135,407.06666666666666,408.4
136,408.1333333333333,408.8
137,410.53333333333336,408.5333333333333
138,407.8666666666667,409.06666666666666
139,408.93333333333334,406.66666666666663
140,404.1333333333333,407.46666666666664
141,405.46666666666664,404.26666666666665
142,410.5333333333333,410.0
143,403.46666666666664,408.26666666666665
144,408.1333333333333,406.0
145,411.06666666666666,407.3333333333333
146,408.2666666666667,407.8666666666667
147,409.0666666666666,404.0
148,408.0,406.4
149,407.8666666666667,404.40000000000003
150,407.73333333333335,407.6
151,410.1333333333333,409.06666666666666
152,407.3333333333333,409.06666666666666
153,408.26666666666665,404.93333333333334
154,406.4,409.3333333333333
155,405.6,407.20000000000005
156,408.26666666666665,409.0666666666666
157,403.3333333333333,407.06666666666666
158,413.8666666666667,407.3333333333333
159,410.1333333333333,408.4
160,409.46666666666664,405.73333333333335
161,411.4666666666667,405.59999999999997
162,411.06666666666666,412.0
163,406.5333333333333,410.66666666666663
164,410.0,407.46666666666664
165,405.6,410.40000000000003
166,407.3333333333333,407.73333333333335
167,406.4,408.53333333333336
168,409.6,407.6
169,409.99999999999994,405.59999999999997
170,407.7333333333333,409.7333333333333
171,405.3333333333333,406.93333333333334
172,405.8666666666667,407.4666666666667
173,405.0666666666666,408.93333333333334
174,404.79999999999995,407.4666666666667
175,408.26666666666665,405.8666666666667
176,408.79999999999995,406.79999999999995
177,405.73333333333335,410.8
178,408.53333333333336,407.8666666666667
179,405.33333333333337,405.46666666666664
180,404.0,406.93333333333334
181,407.3333333333333,408.5333333333333
182,406.93333333333334,405.46666666666664
183,407.2,407.0666666666666
184,407.33333333333337,410.93333333333334
185,407.73333333333335,405.0666666666667
186,409.8666666666667,409.06666666666666
187,406.93333333333334,408.66666666666663
188,407.73333333333335,408.66666666666663
189,406.79999999999995,406.66666666666663
190,410.93333333333334,407.3333333333333
191,409.8666666666667,409.2
192,409.8666666666666,410.5333333333333
193,410.4,407.8666666666667
194,405.3333333333333,406.6666666666667
195,406.0,406.40000000000003
196,407.73333333333335,405.4666666666667
197,404.8,408.4
198,403.8666666666666,409.73333333333335
199,407.7333333333333,407.3333333333333
200,408.4,406.93333333333334
201,407.6,407.7333333333333
202,411.06666666666666,407.73333333333335
203,408.8,408.0
204,406.26666666666665,408.53333333333336
205,406.6666666666667,412.0
206,406.6666666666667,408.93333333333334
207,407.8666666666667,405.46666666666664
208,404.5333333333333,409.59999999999997
209,410.4,411.8666666666667
210,410.5333333333333,409.2
211,406.1333333333333,407.6
212,405.4666666666667,408.26666666666665
213,406.0,406.40000000000003
214,405.6,406.1333333333333
215,408.93333333333334,408.93333333333334
216,406.1333333333333,408.0
217,410.1333333333333,406.8
218,410.26666666666665,408.93333333333334
219,408.5333333333333,412.26666666666665
220,406.66666666666663,407.8666666666667
221,408.0,408.6666666666667
222,410.1333333333333,406.8
223,408.53333333333336,406.26666666666665
224,410.4,411.0666666666667
225,408.40000000000003,405.7333333333333
226,410.0,401.73333333333335
227,411.33333333333337,408.26666666666665
228,409.2,410.0
229,408.0,409.3333333333333
230,408.13333333333327,409.3333333333333
231,407.4666666666667,410.4
232,406.0,406.4
233,406.53333333333336,406.0
234,406.8,406.5333333333333
235,404.8,407.06666666666666
236,409.46666666666664,409.46666666666664
237,406.8,406.93333333333334
238,410.0,407.6
239,407.3333333333333,408.0
240,409.3333333333333,404.93333333333334
241,406.5333333333333,407.3333333333333
242,407.7333333333333,406.93333333333334
243,408.26666666666665,405.59999999999997
244,406.8,406.26666666666665
245,406.26666666666665,407.73333333333335
246,408.0,408.8
247,405.2,404.53333333333336
248,409.46666666666664,406.5333333333333
249,407.4666666666667,405.46666666666664
250,408.0,407.7333333333333
251,407.3333333333333,406.8
252,407.20000000000005,406.4
253,406.0,408.8
254,408.40000000000003,406.6666666666667
255,406.40000000000003,407.8666666666666
256,407.46666666666664,409.06666666666666
257,407.3333333333333,407.73333333333335
258,406.93333333333334,407.06666666666666
259,408.1333333333333,410.6666666666667
260,407.46666666666664,408.0
261,406.1333333333333,406.93333333333334
262,407.46666666666664,407.73333333333335
263,404.0,409.73333333333335
264,408.26666666666665,407.2
265,405.46666666666664,407.8666666666667
266,408.93333333333334,409.73333333333335
267,410.66666666666663,409.33333333333337
268,408.26666666666665,406.4
269,404.26666666666665,407.46666666666664
270,406.93333333333334,412.4
271,407.33333333333337,404.5333333333333
272,406.6666666666667,403.2
273,407.6,407.73333333333335
274,407.4666666666667,411.3333333333333
275,406.26666666666665,407.0666666666667
276,409.33333333333337,411.8666666666666
277,404.53333333333336,409.06666666666666
278,408.53333333333336,405.8666666666667
279,407.06666666666666,404.1333333333333
280,411.06666666666666,411.6
281,410.5333333333333,403.6
282,406.26666666666665,408.66666666666663
283,407.6,410.1333333333333
284,407.8666666666667,409.73333333333335
285,409.2,407.73333333333335
286,408.1333333333333,410.26666666666665
287,411.3333333333333,406.5333333333333
288,405.06666666666666,406.4
289,408.4,410.66666666666663
290,408.79999999999995,408.1333333333333
291,408.53333333333336,410.66666666666663
292,406.26666666666665,404.40000000000003
293,409.2,405.6
294,406.93333333333334,408.1333333333333
295,405.73333333333335,403.73333333333335
296,404.8,409.46666666666664
297,406.5333333333333,404.8
298,407.8666666666667,408.53333333333336
299,407.2,407.8666666666667
300,409.0666666666667,406.66666666666663
301,408.6666666666667,408.26666666666665
302,404.53333333333336,408.9333333333333
303,407.2,407.73333333333335
304,408.4,408.9333333333333
305,405.59999999999997,408.79999999999995
306,407.8666666666667,405.33333333333337
307,408.1333333333334,406.8
308,407.3333333333333,400.93333333333334
309,408.6666666666667,408.4
310,410.26666666666665,404.26666666666665
311,407.3333333333333,409.8666666666667
312,405.8666666666667,409.3333333333333
313,408.2666666666667,406.26666666666665
314,410.26666666666665,408.8
315,406.93333333333334,409.7333333333333
316,407.3333333333333,406.26666666666665
317,405.46666666666664,407.46666666666664
318,404.40000000000003,403.73333333333335
319,408.8,409.06666666666666
320,408.93333333333334,408.5333333333333
321,407.59999999999997,408.0
322,411.4666666666667,411.8666666666667
323,410.53333333333336,408.0
324,406.8,406.0
325,405.8666666666667,405.20000000000005
326,409.3333333333333,406.6666666666667
327,407.4666666666667,408.93333333333334
328,409.6,407.46666666666664
329,407.7333333333333,403.33333333333337
330,412.0,407.99999999999994
331,406.0,408.8
332,409.06666666666666,408.26666666666665
333,410.8,406.5333333333333
334,408.40000000000003,404.8
335,409.7333333333333,406.93333333333334
336,407.2,407.3333333333333
337,410.66666666666663,408.66666666666663
338,408.0,404.66666666666663
339,409.3333333333333,409.6
340,407.6,405.20000000000005
341,406.40000000000003,406.6666666666667
342,409.4666666666667,407.06666666666666
343,406.5333333333333,406.0
344,403.73333333333335,410.0
345,409.0666666666666,406.9333333333333
346,407.59999999999997,409.06666666666666
347,405.19999999999993,409.3333333333333
348,407.06666666666666,406.53333333333336
349,404.5333333333333,408.4
350,408.79999999999995,407.33333333333337
351,407.8666666666667,405.73333333333335
352,405.6,407.46666666666664
353,411.3333333333333,405.4666666666667
354,406.5333333333333,405.8666666666667
355,409.2,408.93333333333334
356,410.0,407.7333333333333
357,409.7333333333333,405.59999999999997
358,409.7333333333333,406.5333333333333
359,412.66666666666663,409.3333333333333
360,407.8666666666667,407.2
361,406.66666666666663,410.0
362,407.2,407.2
363,405.3333333333333,409.6
364,408.66666666666663,405.59999999999997
365,404.6666666666667,402.1333333333333
366,405.46666666666664,409.73333333333335
367,406.26666666666665,409.0666666666666
368,406.1333333333333,407.8666666666667
369,408.5333333333333,410.66666666666663
370,409.0666666666667,408.1333333333333
371,403.33333333333337,407.8666666666667
372,409.73333333333335,411.6
373,409.06666666666666,407.3333333333333
374,404.66666666666663,406.93333333333334
375,408.5333333333333,406.9333333333333
376,408.93333333333334,405.46666666666664
377,407.3333333333333,409.8666666666667
378,408.53333333333336,408.8
379,406.79999999999995,408.66666666666663
380,406.1333333333333,404.6666666666667
381,408.66666666666663,408.0
382,403.2,404.8
383,410.1333333333333,406.0
384,410.5333333333333,404.8
385,404.4,403.73333333333335
386,410.0,406.5333333333333
387,410.1333333333333,406.0
388,408.8,409.20000000000005
389,410.6666666666667,408.8
390,405.8666666666667,409.3333333333333
391,408.1333333333333,409.3333333333333
392,405.8666666666667,408.1333333333333
393,407.06666666666666,407.8666666666667
394,407.99999999999994,405.3333333333333
395,403.59999999999997,406.4
396,406.26666666666665,407.4666666666667
397,406.4,408.1333333333333
398,409.46666666666664,406.5333333333333
399,408.93333333333334,407.8666666666667
400,409.59999999999997,409.2
401,411.4666666666667,408.53333333333336
402,407.0666666666666,405.3333333333333
403,401.8666666666667,405.7333333333333
404,409.33333333333337,408.4
405,408.0,406.4
406,408.1333333333333,408.26666666666665
407,406.0,405.46666666666664
408,403.46666666666664,408.1333333333333
409,409.7333333333333,406.4
410,408.26666666666665,405.46666666666664
411,407.3333333333333,407.4666666666667
412,406.5333333333333,407.20000000000005
413,405.8666666666666,409.6
414,406.0,409.2
415,407.7333333333333,407.19999999999993
416,409.4666666666667,407.6
417,407.73333333333335,409.46666666666664
418,408.0,408.4
419,404.26666666666665,405.3333333333333
420,406.8,406.8
421,405.2,407.59999999999997
422,405.6,409.06666666666666
423,405.2,411.33333333333337
424,406.1333333333333,408.53333333333336
425,407.2,408.79999999999995
426,407.7333333333333,408.4
427,407.0666666666667,410.26666666666665
428,407.59999999999997,407.0666666666666
429,408.93333333333334,406.4
430,408.5333333333333,409.2
431,408.0,407.4666666666667
432,408.0,405.4666666666667
433,407.6,413.06666666666666
434,410.93333333333334,405.46666666666664
435,406.0,406.93333333333334
436,406.4,405.59999999999997
437,410.8,409.59999999999997
438,405.46666666666664,405.8666666666667
439,406.40000000000003,410.1333333333333
440,410.79999999999995,410.26666666666665
441,406.4,405.2
442,409.8666666666666,407.06666666666666
443,408.40000000000003,406.40000000000003
444,407.06666666666666,403.73333333333335
445,407.2,405.73333333333335
446,408.1333333333333,408.53333333333336
447,406.4,408.79999999999995
448,411.0666666666666,407.6
449,408.93333333333334,407.73333333333335
450,405.73333333333335,407.73333333333335
451,407.7333333333333,408.1333333333333
452,406.4,407.2
453,404.93333333333334,408.13333333333327
454,406.8,406.8
455,407.73333333333335,407.2
456,406.8,407.7333333333333
457,407.46666666666664,406.4
458,403.3333333333333,405.73333333333335
459,409.46666666666664,405.59999999999997
460,408.5333333333333,409.06666666666666
461,408.4,403.6
462,406.66666666666663,407.33333333333337
463,412.0,406.6666666666667
464,406.1333333333333,405.06666666666666
465,408.26666666666665,405.6
466,408.79999999999995,406.5333333333333
467,408.0,406.26666666666665
468,406.93333333333334,408.8
469,405.8666666666667,404.6666666666667
470,407.33333333333337,408.0
471,412.40000000000003,407.2
472,410.66666666666663,409.8666666666667
473,403.73333333333335,411.6
474,408.6666666666667,408.1333333333333
475,406.4,407.4666666666667
476,407.46666666666664,405.46666666666664
477,410.0,406.6666666666667
478,408.8,406.0
479,407.73333333333335,407.06666666666666
480,404.26666666666665,405.2
481,405.0666666666666,411.2
482,407.33333333333337,405.73333333333335
483,406.8,405.3333333333333
484,406.40000000000003,409.46666666666664
485,408.40000000000003,406.1333333333333
486,406.1333333333333,409.2
487,411.3333333333333,406.93333333333334
488,404.53333333333336,410.4
489,410.4,406.8
490,406.26666666666665,407.8666666666667
491,410.26666666666665,407.33333333333337
492,406.26666666666665,409.46666666666664
493,404.26666666666665,407.33333333333337
494,409.59999999999997,403.8666666666667
495,409.7333333333333,406.1333333333333
496,404.6666666666667,407.2
497,409.3333333333333,410.5333333333333
498,408.5333333333333,407.06666666666666
499,408.53333333333336,407.2
500,406.1333333333333,410.1333333333333
501,410.8,410.0
502,407.6,407.73333333333335
503,407.7333333333333,404.26666666666665
504,407.59999999999997,410.93333333333334
505,411.3333333333333,404.2666666666667
506,409.8666666666667,405.06666666666666
507,410.53333333333336,405.7333333333333
508,405.7333333333333,405.6
509,404.4,407.99999999999994
510,404.53333333333336,404.79999999999995
511,406.8,406.26666666666665
512,409.8666666666667,409.73333333333335
513,407.06666666666666,407.4666666666667
514,406.1333333333333,409.3333333333333
515,408.8,409.4666666666667
516,412.6666666666667,408.66666666666663
517,409.4666666666667,406.26666666666665
518,406.5333333333333,410.53333333333336
519,410.66666666666663,405.3333333333333
520,408.9333333333333,411.33333333333337
521,403.3333333333333,406.8
522,411.6,409.2
523,407.46666666666664,407.8666666666667
524,408.53333333333336,406.0
525,405.8666666666666,407.4666666666667
526,407.4666666666667,405.6
527,404.40000000000003,405.4666666666667
528,408.0,405.2
529,408.66666666666663,405.8666666666666
530,408.1333333333333,407.7333333333333
531,408.0,404.1333333333333
532,412.4,404.1333333333333
533,406.8,406.1333333333333
534,407.7333333333333,408.79999999999995
535,408.0,407.73333333333335
536,406.4,407.8666666666666
537,408.4,404.93333333333334
538,409.06666666666666,406.4
539,409.33333333333337,407.59999999999997
540,405.8666666666666,410.1333333333333
541,408.1333333333333,408.6666666666667
542,410.1333333333333,407.46666666666664
543,406.8,410.26666666666665
544,409.0666666666666,405.8666666666667
545,409.73333333333335,405.8666666666667
546,406.5333333333333,405.46666666666664
547,404.4,408.26666666666665
548,407.4666666666667,407.6
549,412.0,407.7333333333333
550,407.3333333333333,408.5333333333333
551,408.0,406.93333333333334
552,406.1333333333333,405.8666666666667
553,408.6666666666667,407.20000000000005
554,406.8,408.8
555,410.26666666666665,406.26666666666665
556,408.93333333333334,410.93333333333334
557,407.06666666666666,406.6666666666667
558,406.93333333333334,410.40000000000003
559,407.6,412.26666666666665
560,407.46666666666664,409.20000000000005
561,407.33333333333337,408.1333333333333
562,407.8666666666667,407.8666666666667
563,408.6666666666667,409.06666666666666
564,410.79999999999995,408.26666666666665
565,404.1333333333333,404.40000000000003
566,409.3333333333333,409.33333333333337
567,410.4,403.8666666666667
568,406.0,406.26666666666665
569,405.6,410.1333333333333
570,404.5333333333333,406.26666666666665
571,408.5333333333333,407.6
572,409.2,406.79999999999995
573,405.6,409.06666666666666
574,408.0,405.59999999999997
575,408.1333333333333,406.79999999999995
576,408.26666666666665,407.06666666666666
577,409.33333333333337,405.6
578,407.20000000000005,405.3333333333333
579,405.6,407.8666666666667
580,408.93333333333334,406.93333333333334
581,410.66666666666663,408.53333333333336
582,409.06666666666666,409.33333333333337
583,411.59999999999997,409.3333333333333
584,406.93333333333334,408.5333333333333
585,405.3333333333333,409.46666666666664
586,408.66666666666663,407.7333333333333
587,407.46666666666664,407.8666666666666
588,405.3333333333333,407.8666666666667
589,407.73333333333335,407.7333333333333
590,407.2,408.93333333333334
591,404.4,409.2
592,407.7333333333333,407.6
593,406.26666666666665,410.40000000000003
594,409.46666666666664,407.73333333333335
595,408.1333333333333,405.4666666666667
596,406.93333333333334,407.73333333333335
597,406.8,408.8
598,409.73333333333335,410.4
599,408.66666666666663,410.93333333333334
600,405.46666666666664,405.8666666666667
601,407.7333333333333,409.0666666666666
602,408.93333333333334,407.59999999999997
603,407.20000000000005,410.4
604,408.79999999999995,407.46666666666664
605,410.8,407.46666666666664
606,408.26666666666665,408.4
607,409.2,405.2
608,408.66666666666663,409.2
609,406.5333333333333,409.06666666666666
610,408.93333333333334,407.73333333333335
611,406.1333333333333,406.66666666666663
612,408.8,408.8
613,404.1333333333333,411.3333333333333
614,407.2,409.8666666666667
615,405.20000000000005,409.6
616,407.73333333333335,409.46666666666664
617,408.53333333333336,408.2666666666667
618,406.6666666666667,409.73333333333335
619,407.4666666666667,405.99999999999994
620,406.1333333333333,406.8
621,407.20000000000005,408.53333333333336
622,407.06666666666666,404.0
623,406.0,408.8
624,411.2,407.06666666666666
625,407.59999999999997,406.93333333333334
626,407.8666666666667,410.40000000000003
627,406.1333333333333,407.4666666666667
628,407.8666666666667,410.5333333333333
629,406.6666666666667,405.46666666666664
630,405.73333333333335,409.33333333333337
631,408.4,405.4666666666667
632,408.0,406.26666666666665
633,407.4666666666667,407.8666666666667
634,408.4,406.66666666666663
635,408.1333333333333,406.5333333333333
636,405.3333333333333,405.59999999999997
637,407.06666666666666,406.66666666666663
638,406.79999999999995,412.1333333333333
639,409.06666666666666,406.1333333333333
640,410.79999999999995,406.79999999999995
641,406.26666666666665,407.73333333333335
642,407.2,407.06666666666666
643,408.5333333333333,409.2
644,407.2,408.8
645,408.26666666666665,408.93333333333334
646,408.8,406.1333333333333
647,407.73333333333335,407.8666666666667
648,405.3333333333333,409.3333333333333
649,406.93333333333334,406.93333333333334
650,409.06666666666666,408.8
651,408.8,409.46666666666664
652,408.93333333333334,406.5333333333333
653,408.93333333333334,409.2
654,408.8,409.73333333333335
655,406.1333333333333,408.79999999999995
656,409.3333333333333,408.93333333333334
657,409.8666666666667,409.2
658,409.3333333333333,409.3333333333333
659,411.8666666666667,406.66666666666663
660,408.1333333333333,404.40000000000003
661,406.5333333333333,407.7333333333333
662,406.53333333333336,406.93333333333334
663,408.8,407.8666666666667
664,403.7333333333333,408.53333333333336
665,407.8666666666666,408.1333333333333
666,408.8,406.66666666666663
667,407.06666666666666,405.73333333333335
668,408.1333333333333,408.4
669,403.73333333333335,408.5333333333333
670,410.0,409.8666666666667
671,411.3333333333333,408.4
672,403.06666666666666,408.0
673,404.53333333333336,406.93333333333334
674,407.3333333333333,405.4666666666667
675,408.26666666666665,406.26666666666665
676,406.6666666666667,409.8666666666666
677,407.73333333333335,409.06666666666666
678,406.8,405.8666666666667
679,404.8,406.40000000000003
680,402.93333333333334,406.66666666666663
681,407.3333333333333,405.2
682,405.73333333333335,405.73333333333335
683,410.4,408.8
684,404.79999999999995,404.26666666666665
685,410.1333333333333,406.9333333333333
686,411.06666666666666,405.99999999999994
687,405.06666666666666,409.46666666666664
688,410.4,407.2
689,406.1333333333333,408.26666666666665
690,405.73333333333335,407.06666666666666
691,405.59999999999997,409.4666666666667
692,407.73333333333335,407.06666666666666
693,409.2,408.0
694,404.40000000000003,407.3333333333333
695,412.0,406.4
696,406.6666666666667,406.8
697,403.8666666666667,408.66666666666663
698,408.93333333333334,407.3333333333333
699,405.7333333333333,411.8666666666666
700,409.2,409.7333333333333
701,404.26666666666665,408.40000000000003
702,407.3333333333333,409.73333333333335
703,409.8666666666666,404.6666666666667
704,407.6,409.2
705,408.0,407.6
706,406.8,407.73333333333335
707,410.26666666666665,408.53333333333336
708,406.8,408.6666666666667
709,407.06666666666666,404.1333333333334
710,408.26666666666665,409.06666666666666
711,408.93333333333334,408.66666666666663
712,406.93333333333334,407.73333333333335
713,405.6,410.6666666666667
714,407.20000000000005,410.93333333333334
715,403.06666666666666,407.8666666666666
716,406.53333333333336,407.46666666666664
717,408.93333333333334,407.73333333333335
718,408.2666666666667,409.33333333333337
719,406.0,406.0
720,407.2,406.53333333333336
721,408.26666666666665,411.8666666666667
722,407.2,408.66666666666663
723,409.73333333333335,405.46666666666664
724,406.8,410.93333333333334
725,409.99999999999994,407.06666666666666
726,408.2666666666667,407.2
727,407.8666666666667,408.4
728,407.73333333333335,409.20000000000005
729,407.06666666666666,406.0
730,408.5333333333333,405.7333333333333
731,409.73333333333335,408.6666666666667
732,409.06666666666666,406.26666666666665
733,409.33333333333337,406.79999999999995
734,407.19999999999993,409.2
735,405.8666666666667,406.40000000000003
736,408.2666666666667,408.0
737,405.20000000000005,407.2
738,407.6,409.7333333333333
739,409.73333333333335,406.40000000000003
740,406.40000000000003,405.0666666666667
741,407.8666666666667,409.3333333333333
742,412.5333333333333,404.93333333333334
743,408.0,410.40000000000003
744,409.59999999999997,406.2666666666667
745,407.4666666666667,405.73333333333335
746,404.53333333333336,406.93333333333334
747,409.6,406.66666666666663
748,409.46666666666664,407.8666666666667
749,408.1333333333333,406.9333333333333
750,411.06666666666666,405.7333333333333
751,405.3333333333333,407.2
752,409.3333333333333,406.0
753,407.6,408.4
754,408.93333333333334,406.79999999999995
755,408.93333333333334,411.20000000000005
756,407.33333333333337,410.0
757,404.66666666666663,404.8
758,408.79999999999995,408.0
759,409.2,407.4666666666667
760,409.19999999999993,407.3333333333333
761,411.3333333333333,408.0
762,407.2,412.6666666666667
763,411.73333333333335,408.40000000000003
764,405.46666666666664,407.46666666666664
765,407.06666666666666,407.46666666666664
766,405.46666666666664,406.1333333333333
767,409.46666666666664,410.9333333333333
768,408.26666666666665,410.1333333333333
769,407.59999999999997,405.7333333333333
770,407.3333333333333,409.06666666666666
771,405.20000000000005,407.0666666666667
772,405.2,410.1333333333333
773,406.53333333333336,403.6
774,407.73333333333335,405.20000000000005
775,407.73333333333335,408.93333333333334
776,404.1333333333334,408.8
777,405.59999999999997,407.8666666666666
778,409.06666666666666,405.06666666666666
779,408.1333333333333,407.06666666666666
780,408.0,405.7333333333333
781,408.1333333333333,409.3333333333333
782,407.8666666666667,408.0
783,406.93333333333334,409.4666666666667
784,406.8,407.2
785,408.0,406.93333333333334
786,405.59999999999997,407.7333333333333
787,406.0,409.8666666666666
788,409.46666666666664,409.46666666666664
789,406.0,409.2
790,406.9333333333333,408.8
791,407.46666666666664,407.06666666666666
792,407.2,409.06666666666666
793,406.26666666666665,410.8
794,407.3333333333333,404.6666666666667
795,406.26666666666665,404.6666666666667
796,404.9333333333333,407.19999999999993
797,405.6,405.73333333333335
798,407.6,407.2
799,409.33333333333337,408.93333333333334
800,407.2,408.66666666666663
801,408.26666666666665,405.7333333333333
802,406.66666666666663,408.8
803,405.46666666666664,408.8
804,405.6,408.26666666666665
805,408.93333333333334,408.66666666666663
806,406.8,410.79999999999995
807,412.0,410.66666666666663
808,406.9333333333333,406.8
809,409.2,405.8666666666667
810,408.26666666666665,410.0
811,408.4,403.8666666666666
812,408.1333333333333,409.46666666666664
813,408.2666666666667,406.93333333333334
814,408.1333333333333,408.66666666666663
815,412.26666666666665,408.1333333333333
816,407.2,406.53333333333336
817,406.5333333333333,409.8666666666667
818,411.2,410.1333333333333
819,408.6666666666667,406.0
820,409.8666666666667,409.4666666666667
821,406.93333333333334,407.99999999999994
822,410.5333333333333,405.59999999999997
823,405.73333333333335,407.06666666666666
824,410.1333333333333,410.8
825,407.7333333333333,404.8
826,406.6666666666667,408.8
827,404.66666666666663,410.5333333333333
828,406.2666666666667,407.3333333333333
829,410.40000000000003,408.1333333333333
830,411.3333333333333,408.4
831,407.99999999999994,406.1333333333333
832,406.93333333333334,410.0
833,407.06666666666666,409.06666666666666
834,407.06666666666666,409.33333333333337
835,408.8,409.6
836,405.8666666666667,409.7333333333333
837,409.3333333333333,408.1333333333333
838,408.4,405.8666666666667
839,406.40000000000003,409.3333333333333
840,406.8,406.79999999999995
841,408.66666666666663,408.5333333333333
842,413.06666666666666,404.0
843,405.73333333333335,409.7333333333333
844,409.8666666666667,409.4666666666667
845,408.1333333333333,408.9333333333333
846,409.20000000000005,406.93333333333334
847,409.3333333333333,404.8
848,410.6666666666667,409.7333333333333
849,405.99999999999994,407.6
850,406.6666666666667,407.46666666666664
851,408.0,409.8666666666666
852,405.73333333333335,409.2
853,406.8,407.73333333333335
854,411.2,409.46666666666664
855,408.26666666666665,413.4666666666667
856,407.46666666666664,411.8666666666667
857,406.0,406.2666666666667
858,406.53333333333336,412.4
859,407.2,406.8
860,408.1333333333333,407.7333333333333
861,405.33333333333337,408.0
862,406.1333333333333,407.73333333333335
863,405.4666666666667,407.8666666666666
864,402.8,407.59999999999997
865,406.0,406.79999999999995
866,407.8666666666666,408.5333333333333
867,404.6666666666667,408.8
868,408.8,407.46666666666664
869,407.2,404.93333333333334
870,408.5333333333333,405.33333333333337
871,408.9333333333333,410.5333333333333
872,409.06666666666666,410.6666666666667
873,408.26666666666665,406.8
874,409.06666666666666,408.0
875,406.26666666666665,409.73333333333335
