,"[0, 0]","[0, 1]","[0, 2]","[0, 3]","[0, 4]","[0, 5]","[0, 6]","[0, 7]","[0, 8]","[1, 0]","[1, 1]","[1, 2]","[1, 3]","[1, 4]","[1, 5]","[1, 6]","[1, 7]","[1, 8]","[2, 0]","[2, 1]","[2, 2]","[2, 3]","[2, 4]","[2, 5]","[2, 6]","[2, 7]","[2, 8]","[3, 0]","[3, 1]","[3, 2]","[3, 3]","[3, 4]","[3, 5]","[3, 6]","[3, 7]","[3, 8]","[4, 0]","[4, 1]","[4, 2]","[4, 3]","[4, 4]","[4, 5]","[4, 6]","[4, 7]","[4, 8]","[5, 0]","[5, 1]","[5, 2]","[5, 3]","[5, 4]","[5, 5]","[5, 6]","[5, 7]","[5, 8]","[6, 0]","[6, 1]","[6, 2]","[6, 3]","[6, 4]","[6, 5]","[6, 6]","[6, 7]","[6, 8]","[7, 0]","[7, 1]","[7, 2]","[7, 3]","[7, 4]","[7, 5]","[7, 6]","[7, 7]","[7, 8]","[8, 0]","[8, 1]","[8, 2]","[8, 3]","[8, 4]","[8, 5]","[8, 6]","[8, 7]","[8, 8]" 
753,60.0,60.0,60.0,-20.0,60.0,51.46666666666667,20.133333333333333,56.0,60.0,60.0,60.0,60.0,-20.0,60.0,54.0,18.4,56.0,60.0,60.0,60.0,60.0,-20.0,60.0,52.8,22.133333333333333,56.0,60.0,80.0,80.0,80.0,0.0,4.0,13.066666666666666,40.8,0.0,4.0,60.0,60.0,60.0,-1.0,60.0,31.033333333333335,39.233333333333334,3.0,60.0,62.13333333333333,61.5,61.8,-3.2666666666666666,26.366666666666667,35.35,28.866666666666667,30.9,42.86666666666667,69.96666666666667,70.4,69.46666666666667,-10.2,-2.933333333333333,32.03333333333333,32.9,26.1,33.5,61.0,61.0,61.0,0.0,3.0,32.9,28.6,0.0,30.0,60.0,60.0,60.0,-1.0,60.0,41.03333333333333,30.5,30.0,60.0
754,60.0,60.0,60.0,-20.0,60.0,53.06666666666667,19.866666666666667,56.0,60.0,60.0,60.0,60.0,-20.0,60.0,50.4,20.4,56.0,60.0,60.0,60.0,60.0,-20.0,60.0,51.46666666666667,19.333333333333332,56.0,60.0,80.0,80.0,80.0,0.0,4.0,11.466666666666667,36.266666666666666,0.0,4.0,60.0,60.0,60.0,-1.0,60.0,31.133333333333333,39.8,3.0,60.0,61.733333333333334,62.4,62.13333333333333,-2.8666666666666667,26.466666666666665,34.9,28.233333333333334,26.066666666666666,42.36666666666667,70.03333333333333,69.9,70.16666666666667,-9.066666666666666,-3.2,29.566666666666666,29.65,28.433333333333334,28.866666666666667,61.0,61.0,61.0,0.0,3.0,28.233333333333334,31.266666666666666,0.0,30.0,60.0,60.0,60.0,-1.0,60.0,40.03333333333333,26.533333333333335,30.0,60.0
755,60.0,60.0,60.0,-20.0,60.0,50.93333333333333,22.0,56.0,60.0,60.0,60.0,60.0,-20.0,60.0,51.6,23.6,56.0,60.0,60.0,60.0,60.0,-20.0,60.0,50.4,21.066666666666666,56.0,60.0,80.0,80.0,80.0,0.0,4.0,12.133333333333333,39.46666666666667,0.0,4.0,60.0,60.0,60.0,-1.0,60.0,32.46666666666667,35.666666666666664,3.0,60.0,62.266666666666666,62.1,62.4,-3.033333333333333,27.133333333333333,35.15,29.866666666666667,30.666666666666668,43.0,69.5,69.1,69.73333333333333,-9.866666666666667,-0.16666666666666666,32.53333333333333,29.9,28.8,31.933333333333334,61.0,61.0,61.0,0.0,3.0,32.833333333333336,31.3,0.0,30.0,60.0,60.0,60.0,-1.0,60.0,40.5,29.266666666666666,30.0,60.0
756,60.0,60.0,60.0,-20.0,60.0,51.733333333333334,19.6,56.0,60.0,60.0,60.0,60.0,-20.0,60.0,51.733333333333334,22.266666666666666,56.0,60.0,60.0,60.0,60.0,-20.0,60.0,53.2,20.266666666666666,56.0,60.0,80.0,80.0,80.0,0.0,4.0,13.066666666666666,42.666666666666664,0.0,4.0,60.0,60.0,60.0,-1.0,60.0,34.233333333333334,39.36666666666667,3.0,60.0,62.06666666666667,62.06666666666667,61.7,-3.2666666666666666,28.566666666666666,36.3,28.033333333333335,27.566666666666666,43.6,70.1,69.43333333333334,69.93333333333334,-10.666666666666666,-0.9666666666666667,30.866666666666667,29.1,29.133333333333333,32.96666666666667,61.0,61.0,61.0,0.0,3.0,29.233333333333334,32.46666666666667,0.0,30.0,60.0,60.0,60.0,-1.0,60.0,42.1,30.633333333333333,30.0,60.0
757,60.0,60.0,60.0,-20.0,60.0,50.266666666666666,18.4,56.0,60.0,60.0,60.0,60.0,-20.0,60.0,51.2,17.6,56.0,60.0,60.0,60.0,60.0,-20.0,60.0,52.93333333333333,18.666666666666668,56.0,60.0,80.0,80.0,80.0,0.0,4.0,10.8,39.6,0.0,4.0,60.0,60.0,60.0,-1.0,60.0,32.06666666666667,37.86666666666667,3.0,60.0,62.43333333333333,62.2,61.766666666666666,-2.7,25.733333333333334,38.65,29.2,27.6,42.733333333333334,70.4,70.6,70.33333333333333,-9.9,-1.9666666666666666,30.2,29.0,26.566666666666666,32.333333333333336,61.0,61.0,61.0,0.0,3.0,30.1,28.733333333333334,0.0,30.0,60.0,60.0,60.0,-1.0,60.0,41.06666666666667,29.666666666666668,30.0,60.0
758,60.0,60.0,60.0,-20.0,60.0,50.666666666666664,22.133333333333333,56.0,60.0,60.0,60.0,60.0,-20.0,60.0,51.46666666666667,20.533333333333335,56.0,60.0,60.0,60.0,60.0,-20.0,60.0,52.666666666666664,19.466666666666665,56.0,60.0,80.0,80.0,80.0,0.0,4.0,13.066666666666666,40.13333333333333,0.0,4.0,60.0,60.0,60.0,-1.0,60.0,28.9,39.56666666666667,3.0,60.0,62.333333333333336,62.13333333333333,61.833333333333336,-3.2666666666666666,25.9,39.45,30.4,27.833333333333332,40.5,69.46666666666667,69.86666666666666,70.13333333333334,-10.033333333333333,-2.2666666666666666,33.9,28.95,28.3,32.766666666666666,61.0,61.0,61.0,0.0,3.0,30.166666666666668,31.8,0.0,30.0,60.0,60.0,60.0,-1.0,60.0,38.0,30.433333333333334,30.0,60.0
759,60.0,60.0,60.0,-20.0,60.0,52.8,20.4,56.0,60.0,60.0,60.0,60.0,-20.0,60.0,51.86666666666667,19.6,56.0,60.0,60.0,60.0,60.0,-20.0,60.0,51.46666666666667,17.066666666666666,56.0,60.0,80.0,80.0,80.0,0.0,4.0,11.6,39.333333333333336,0.0,4.0,60.0,60.0,60.0,-1.0,60.0,33.6,33.43333333333333,3.0,60.0,61.8,62.03333333333333,62.13333333333333,-2.9,29.6,31.65,29.966666666666665,29.766666666666666,40.766666666666666,69.9,70.1,70.73333333333333,-9.833333333333334,-1.2333333333333334,33.13333333333333,29.8,30.566666666666666,30.6,61.0,61.0,61.0,0.0,3.0,31.933333333333334,32.733333333333334,0.0,30.0,60.0,60.0,60.0,-1.0,60.0,37.43333333333333,28.1,30.0,60.0
760,60.0,60.0,60.0,-20.0,60.0,52.666666666666664,20.533333333333335,56.0,60.0,60.0,60.0,60.0,-20.0,60.0,51.06666666666667,20.266666666666666,56.0,60.0,60.0,60.0,60.0,-20.0,60.0,51.2,21.2,56.0,60.0,80.0,80.0,80.0,0.0,4.0,12.0,40.0,0.0,4.0,60.0,60.0,60.0,-1.0,60.0,36.03333333333333,38.1,3.0,60.0,61.833333333333336,62.233333333333334,62.2,-3.0,32.86666666666667,34.85,31.733333333333334,31.933333333333334,43.43333333333333,69.86666666666666,69.93333333333334,69.7,-10.0,-1.9,34.56666666666667,31.55,29.433333333333334,30.633333333333333,61.0,61.0,61.0,0.0,3.0,34.266666666666666,31.766666666666666,0.0,30.0,60.0,60.0,60.0,-1.0,60.0,40.766666666666666,28.466666666666665,30.0,60.0
761,60.0,60.0,60.0,-20.0,60.0,53.06666666666667,22.266666666666666,56.0,60.0,60.0,60.0,60.0,-20.0,60.0,52.266666666666666,19.733333333333334,56.0,60.0,60.0,60.0,60.0,-20.0,60.0,52.0,19.2,56.0,60.0,80.0,80.0,80.0,0.0,4.0,11.866666666666667,41.333333333333336,0.0,4.0,60.0,60.0,60.0,-1.0,60.0,31.2,38.4,3.0,60.0,61.733333333333334,61.93333333333333,62.0,-2.966666666666667,25.2,35.5,29.566666666666666,32.43333333333333,44.833333333333336,69.43333333333334,70.06666666666666,70.2,-10.333333333333334,-3.1,32.733333333333334,29.85,26.1,30.566666666666666,61.0,61.0,61.0,0.0,3.0,34.266666666666666,28.6,0.0,30.0,60.0,60.0,60.0,-1.0,60.0,42.666666666666664,27.733333333333334,30.0,60.0
762,60.0,60.0,60.0,-20.0,60.0,50.266666666666666,20.933333333333334,56.0,60.0,60.0,60.0,60.0,-20.0,60.0,54.8,21.866666666666667,56.0,60.0,60.0,60.0,60.0,-20.0,60.0,48.93333333333333,21.6,56.0,60.0,80.0,80.0,80.0,0.0,4.0,10.8,39.46666666666667,0.0,4.0,60.0,60.0,60.0,-1.0,60.0,39.36666666666667,37.733333333333334,3.0,60.0,62.43333333333333,61.3,62.766666666666666,-2.7,35.53333333333333,37.15,28.6,25.8,45.833333333333336,69.76666666666667,69.53333333333333,69.6,-9.866666666666667,-2.433333333333333,33.1,30.25,28.566666666666666,30.833333333333332,61.0,61.0,61.0,0.0,3.0,28.3,30.233333333333334,0.0,30.0,60.0,60.0,60.0,-1.0,60.0,43.666666666666664,29.166666666666668,30.0,60.0
763,60.0,60.0,60.0,-20.0,60.0,53.06666666666667,22.666666666666668,56.0,60.0,60.0,60.0,60.0,-20.0,60.0,50.8,21.6,56.0,60.0,60.0,60.0,60.0,-20.0,60.0,52.93333333333333,19.333333333333332,56.0,60.0,80.0,80.0,80.0,0.0,4.0,11.6,39.06666666666667,0.0,4.0,60.0,60.0,60.0,-1.0,60.0,27.733333333333334,39.0,3.0,60.0,61.733333333333334,62.3,61.766666666666666,-2.9,23.566666666666666,37.9,30.066666666666666,31.466666666666665,43.06666666666667,69.33333333333333,69.6,70.16666666666667,-9.766666666666667,-2.5,34.733333333333334,29.85,28.766666666666666,30.1,61.0,61.0,61.0,0.0,3.0,33.63333333333333,30.433333333333334,0.0,30.0,60.0,60.0,60.0,-1.0,60.0,40.733333333333334,27.6,30.0,60.0
764,60.0,60.0,60.0,-20.0,60.0,51.2,18.266666666666666,56.0,60.0,60.0,60.0,60.0,-20.0,60.0,52.53333333333333,18.933333333333334,56.0,60.0,60.0,60.0,60.0,-20.0,60.0,51.733333333333334,21.6,56.0,60.0,80.0,80.0,80.0,0.0,4.0,12.266666666666667,40.266666666666666,0.0,4.0,60.0,60.0,60.0,-1.0,60.0,29.466666666666665,39.13333333333333,3.0,60.0,62.2,61.86666666666667,62.06666666666667,-3.066666666666667,24.633333333333333,33.15,29.6,29.066666666666666,43.733333333333334,70.43333333333334,70.26666666666667,69.6,-10.066666666666666,-1.5333333333333334,32.1,29.45,24.466666666666665,31.333333333333332,61.0,61.0,61.0,0.0,3.0,31.233333333333334,26.633333333333333,0.0,30.0,60.0,60.0,60.0,-1.0,60.0,41.56666666666667,28.666666666666668,30.0,60.0
765,60.0,60.0,60.0,-20.0,60.0,52.266666666666666,18.8,56.0,60.0,60.0,60.0,60.0,-20.0,60.0,52.13333333333333,19.333333333333332,56.0,60.0,60.0,60.0,60.0,-20.0,60.0,53.333333333333336,20.666666666666668,56.0,60.0,80.0,80.0,80.0,0.0,4.0,12.133333333333333,39.6,0.0,4.0,60.0,60.0,60.0,-1.0,60.0,32.46666666666667,36.36666666666667,3.0,60.0,61.93333333333333,61.96666666666667,61.666666666666664,-3.033333333333333,26.633333333333333,36.8,32.733333333333334,31.133333333333333,39.7,70.3,70.16666666666667,69.83333333333333,-9.9,-0.4666666666666667,31.066666666666666,29.4,27.6,32.4,61.0,61.0,61.0,0.0,3.0,32.46666666666667,30.6,0.0,30.0,60.0,60.0,60.0,-1.0,60.0,37.2,29.4,30.0,60.0
766,60.0,60.0,60.0,-20.0,60.0,51.2,18.266666666666666,56.0,60.0,60.0,60.0,60.0,-20.0,60.0,53.06666666666667,17.066666666666666,56.0,60.0,60.0,60.0,60.0,-20.0,60.0,52.53333333333333,20.0,56.0,60.0,80.0,80.0,80.0,0.0,4.0,12.4,39.733333333333334,0.0,4.0,60.0,60.0,60.0,-1.0,60.0,33.13333333333333,35.833333333333336,3.0,60.0,62.2,61.733333333333334,61.86666666666667,-3.1,27.966666666666665,35.35,28.733333333333334,25.5,45.03333333333333,70.43333333333334,70.73333333333333,70.0,-9.933333333333334,-0.8333333333333334,32.06666666666667,29.6,27.266666666666666,31.033333333333335,61.0,61.0,61.0,0.0,3.0,28.0,29.933333333333334,0.0,30.0,60.0,60.0,60.0,-1.0,60.0,42.36666666666667,29.366666666666667,30.0,60.0
767,60.0,60.0,60.0,-20.0,60.0,51.2,22.266666666666666,56.0,60.0,60.0,60.0,60.0,-20.0,60.0,52.666666666666664,22.266666666666666,56.0,60.0,60.0,60.0,60.0,-20.0,60.0,52.266666666666666,18.133333333333333,56.0,60.0,80.0,80.0,80.0,0.0,4.0,11.6,41.6,0.0,4.0,60.0,60.0,60.0,-1.0,60.0,31.266666666666666,37.86666666666667,3.0,60.0,62.2,61.833333333333336,61.93333333333333,-2.9,25.933333333333334,38.85,27.3,28.666666666666668,42.733333333333334,69.43333333333334,69.43333333333334,70.46666666666667,-10.4,-3.466666666666667,32.8,28.4,28.966666666666665,32.333333333333336,61.0,61.0,61.0,0.0,3.0,31.833333333333332,32.13333333333333,0.0,30.0,60.0,60.0,60.0,-1.0,60.0,40.06666666666667,29.666666666666668,30.0,60.0
768,60.0,60.0,60.0,-20.0,60.0,49.733333333333334,22.533333333333335,56.0,60.0,60.0,60.0,60.0,-20.0,60.0,51.733333333333334,22.4,56.0,60.0,60.0,60.0,60.0,-20.0,60.0,51.333333333333336,18.8,56.0,60.0,80.0,80.0,80.0,0.0,4.0,13.466666666666667,40.13333333333333,0.0,4.0,60.0,60.0,60.0,-1.0,60.0,35.13333333333333,37.43333333333333,3.0,60.0,62.56666666666667,62.06666666666667,62.166666666666664,-3.3666666666666667,29.966666666666665,37.9,29.066666666666666,27.733333333333334,43.166666666666664,69.36666666666666,69.4,70.3,-10.033333333333333,-1.7333333333333334,30.733333333333334,31.3,28.733333333333334,33.13333333333333,61.0,61.0,61.0,0.0,3.0,30.566666666666666,30.566666666666666,0.0,30.0,60.0,60.0,60.0,-1.0,60.0,41.833333333333336,30.966666666666665,30.0,60.0
769,60.0,60.0,60.0,-20.0,60.0,51.2,20.4,56.0,60.0,60.0,60.0,60.0,-20.0,60.0,51.333333333333336,18.4,56.0,60.0,60.0,60.0,60.0,-20.0,60.0,52.8,21.466666666666665,56.0,60.0,80.0,80.0,80.0,0.0,4.0,14.0,40.266666666666666,0.0,4.0,60.0,60.0,60.0,-1.0,60.0,28.933333333333334,37.6,3.0,60.0,62.2,62.166666666666664,61.8,-3.5,22.266666666666666,36.4,28.2,30.3,41.333333333333336,69.9,70.4,69.63333333333334,-10.066666666666666,-1.9,33.7,30.3,27.766666666666666,33.333333333333336,61.0,61.0,61.0,0.0,3.0,32.3,30.433333333333334,0.0,30.0,60.0,60.0,60.0,-1.0,60.0,38.666666666666664,30.666666666666668,30.0,60.0
770,60.0,60.0,60.0,-20.0,60.0,51.2,20.133333333333333,56.0,60.0,60.0,60.0,60.0,-20.0,60.0,51.86666666666667,21.2,56.0,60.0,60.0,60.0,60.0,-20.0,60.0,51.46666666666667,20.666666666666668,56.0,60.0,80.0,80.0,80.0,0.0,4.0,11.6,38.266666666666666,0.0,4.0,60.0,60.0,60.0,-1.0,60.0,39.3,37.13333333333333,3.0,60.0,62.2,62.03333333333333,62.13333333333333,-2.9,36.8,35.2,32.333333333333336,27.166666666666668,44.8,69.96666666666667,69.7,69.83333333333333,-9.566666666666666,-2.033333333333333,33.166666666666664,29.1,29.033333333333335,32.3,61.0,61.0,61.0,0.0,3.0,29.333333333333332,31.866666666666667,0.0,30.0,60.0,60.0,60.0,-1.0,60.0,41.8,30.3,30.0,60.0
771,60.0,60.0,60.0,-20.0,60.0,51.46666666666667,17.733333333333334,56.0,60.0,60.0,60.0,60.0,-20.0,60.0,51.46666666666667,19.6,56.0,60.0,60.0,60.0,60.0,-20.0,60.0,53.2,22.133333333333333,56.0,60.0,80.0,80.0,80.0,0.0,4.0,12.666666666666666,40.53333333333333,0.0,4.0,60.0,60.0,60.0,-1.0,60.0,31.0,38.8,3.0,60.0,62.13333333333333,62.13333333333333,61.7,-3.1666666666666665,26.5,40.25,30.533333333333335,28.433333333333334,42.6,70.56666666666666,70.1,69.46666666666667,-10.133333333333333,-0.7,32.36666666666667,29.9,25.533333333333335,32.13333333333333,61.0,61.0,61.0,0.0,3.0,31.266666666666666,27.866666666666667,0.0,30.0,60.0,60.0,60.0,-1.0,60.0,40.1,29.966666666666665,30.0,60.0
772,60.0,60.0,60.0,-20.0,60.0,50.93333333333333,18.266666666666666,56.0,60.0,60.0,60.0,60.0,-20.0,60.0,51.06666666666667,23.066666666666666,56.0,60.0,60.0,60.0,60.0,-20.0,60.0,52.666666666666664,18.933333333333334,56.0,60.0,80.0,80.0,80.0,0.0,4.0,12.533333333333333,41.6,0.0,4.0,60.0,60.0,60.0,-1.0,60.0,29.633333333333333,37.86666666666667,3.0,60.0,62.266666666666666,62.233333333333334,61.833333333333336,-3.1333333333333333,22.966666666666665,37.5,29.366666666666667,29.866666666666667,46.266666666666666,70.43333333333334,69.23333333333333,70.26666666666667,-10.4,-2.966666666666667,33.03333333333333,28.8,26.666666666666668,33.0,61.0,61.0,61.0,0.0,3.0,32.03333333333333,29.333333333333332,0.0,30.0,60.0,60.0,60.0,-1.0,60.0,44.43333333333333,31.0,30.0,60.0
773,60.0,60.0,60.0,-20.0,60.0,51.6,18.933333333333334,56.0,60.0,60.0,60.0,60.0,-20.0,60.0,51.6,16.0,56.0,60.0,60.0,60.0,60.0,-20.0,60.0,50.13333333333333,18.666666666666668,56.0,60.0,80.0,80.0,80.0,0.0,4.0,12.666666666666666,42.13333333333333,0.0,4.0,60.0,60.0,60.0,-1.0,60.0,30.366666666666667,35.7,3.0,60.0,62.1,62.1,62.46666666666667,-3.1666666666666665,26.533333333333335,39.05,30.333333333333332,29.666666666666668,41.13333333333333,70.26666666666667,71.0,70.33333333333333,-10.533333333333333,-0.8,33.166666666666664,31.2,29.366666666666667,31.866666666666667,61.0,61.0,61.0,0.0,3.0,32.333333333333336,31.533333333333335,0.0,30.0,60.0,60.0,60.0,-1.0,60.0,38.46666666666667,29.033333333333335,30.0,60.0
774,60.0,60.0,60.0,-20.0,60.0,51.46666666666667,20.266666666666666,56.0,60.0,60.0,60.0,60.0,-20.0,60.0,49.46666666666667,19.733333333333334,56.0,60.0,60.0,60.0,60.0,-20.0,60.0,51.733333333333334,20.0,56.0,60.0,80.0,80.0,80.0,0.0,4.0,12.133333333333333,39.6,0.0,4.0,60.0,60.0,60.0,-1.0,60.0,28.3,39.8,3.0,60.0,62.13333333333333,62.63333333333333,62.06666666666667,-3.033333333333333,23.8,38.7,30.266666666666666,29.933333333333334,46.36666666666667,69.93333333333334,70.06666666666666,70.0,-9.9,-3.2,31.433333333333334,31.35,25.433333333333334,31.766666666666666,61.0,61.0,61.0,0.0,3.0,31.766666666666666,27.266666666666666,0.0,30.0,60.0,60.0,60.0,-1.0,60.0,44.53333333333333,29.433333333333334,30.0,60.0
775,60.0,60.0,60.0,-20.0,60.0,52.8,18.933333333333334,56.0,60.0,60.0,60.0,60.0,-20.0,60.0,51.733333333333334,21.2,56.0,60.0,60.0,60.0,60.0,-20.0,60.0,54.53333333333333,17.866666666666667,56.0,60.0,80.0,80.0,80.0,0.0,4.0,10.0,40.0,0.0,4.0,60.0,60.0,60.0,-1.0,60.0,31.966666666666665,39.0,3.0,60.0,61.8,62.06666666666667,61.36666666666667,-2.5,26.633333333333333,37.2,29.533333333333335,33.03333333333333,46.96666666666667,70.26666666666667,69.7,70.53333333333333,-10.0,-3.0,29.866666666666667,31.05,28.833333333333332,32.9,61.0,61.0,61.0,0.0,3.0,35.86666666666667,31.166666666666668,0.0,30.0,60.0,60.0,60.0,-1.0,60.0,44.63333333333333,31.9,30.0,60.0
776,60.0,60.0,60.0,-20.0,60.0,53.46666666666667,14.666666666666666,56.0,60.0,60.0,60.0,60.0,-20.0,60.0,52.93333333333333,19.866666666666667,56.0,60.0,60.0,60.0,60.0,-20.0,60.0,51.06666666666667,23.466666666666665,56.0,60.0,80.0,80.0,80.0,0.0,4.0,13.733333333333333,40.93333333333333,0.0,4.0,60.0,60.0,60.0,-1.0,60.0,27.733333333333334,41.4,3.0,60.0,61.63333333333333,61.766666666666666,62.233333333333334,-3.433333333333333,21.566666666666666,33.4,30.3,26.233333333333334,39.96666666666667,71.33333333333333,70.03333333333333,69.13333333333334,-10.233333333333333,-2.1,33.8,30.2,27.466666666666665,32.56666666666667,61.0,61.0,61.0,0.0,3.0,28.566666666666666,30.133333333333333,0.0,30.0,60.0,60.0,60.0,-1.0,60.0,37.13333333333333,30.233333333333334,30.0,60.0
777,60.0,60.0,60.0,-20.0,60.0,52.266666666666666,17.333333333333332,56.0,60.0,60.0,60.0,60.0,-20.0,60.0,52.53333333333333,19.333333333333332,56.0,60.0,60.0,60.0,60.0,-20.0,60.0,51.2,19.6,56.0,60.0,80.0,80.0,80.0,0.0,4.0,12.8,42.13333333333333,0.0,4.0,60.0,60.0,60.0,-1.0,60.0,33.6,38.43333333333333,3.0,60.0,61.93333333333333,61.86666666666667,62.2,-3.2,28.6,38.8,31.966666666666665,28.333333333333332,42.06666666666667,70.66666666666667,70.16666666666667,70.1,-10.533333333333333,-1.7333333333333334,33.63333333333333,28.95,29.933333333333334,30.566666666666666,61.0,61.0,61.0,0.0,3.0,30.166666666666668,31.766666666666666,0.0,30.0,60.0,60.0,60.0,-1.0,60.0,39.233333333333334,28.733333333333334,30.0,60.0
778,60.0,60.0,60.0,-20.0,60.0,51.86666666666667,21.2,56.0,60.0,60.0,60.0,60.0,-20.0,60.0,49.2,19.866666666666667,56.0,60.0,60.0,60.0,60.0,-20.0,60.0,53.333333333333336,22.666666666666668,56.0,60.0,80.0,80.0,80.0,0.0,4.0,12.8,39.46666666666667,0.0,4.0,60.0,60.0,60.0,-1.0,60.0,28.766666666666666,37.5,3.0,60.0,62.03333333333333,62.7,61.666666666666664,-3.2,23.933333333333334,36.95,28.066666666666666,30.3,43.43333333333333,69.7,70.03333333333333,69.33333333333333,-9.866666666666667,1.5,29.233333333333334,30.15,26.433333333333334,31.966666666666665,61.0,61.0,61.0,0.0,3.0,32.3,28.766666666666666,0.0,30.0,60.0,60.0,60.0,-1.0,60.0,40.766666666666666,29.633333333333333,30.0,60.0
779,60.0,60.0,60.0,-20.0,60.0,52.266666666666666,19.866666666666667,56.0,60.0,60.0,60.0,60.0,-20.0,60.0,51.06666666666667,20.0,56.0,60.0,60.0,60.0,60.0,-20.0,60.0,52.8,22.0,56.0,60.0,80.0,80.0,80.0,0.0,4.0,12.933333333333334,39.333333333333336,0.0,4.0,60.0,60.0,60.0,-1.0,60.0,35.06666666666667,37.233333333333334,3.0,60.0,61.93333333333333,62.233333333333334,61.8,-3.2333333333333334,31.733333333333334,36.45,29.033333333333335,27.633333333333333,45.36666666666667,70.03333333333333,70.0,69.5,-9.833333333333334,-0.9333333333333333,31.866666666666667,31.1,29.033333333333335,30.733333333333334,61.0,61.0,61.0,0.0,3.0,29.966666666666665,31.366666666666667,0.0,30.0,60.0,60.0,60.0,-1.0,60.0,43.53333333333333,28.066666666666666,30.0,60.0
780,60.0,60.0,60.0,-20.0,60.0,52.93333333333333,19.066666666666666,56.0,60.0,60.0,60.0,60.0,-20.0,60.0,52.266666666666666,17.466666666666665,56.0,60.0,60.0,60.0,60.0,-20.0,60.0,50.93333333333333,20.4,56.0,60.0,80.0,80.0,80.0,0.0,4.0,11.333333333333334,39.333333333333336,0.0,4.0,60.0,60.0,60.0,-1.0,60.0,30.5,38.43333333333333,3.0,60.0,61.766666666666666,61.93333333333333,62.266666666666666,-2.8333333333333335,27.0,35.7,28.033333333333335,30.966666666666665,46.4,70.23333333333333,70.63333333333334,69.9,-9.833333333333334,-3.2333333333333334,30.866666666666667,30.75,28.666666666666668,32.266666666666666,61.0,61.0,61.0,0.0,3.0,33.13333333333333,30.833333333333332,0.0,30.0,60.0,60.0,60.0,-1.0,60.0,43.9,29.933333333333334,30.0,60.0
781,60.0,60.0,60.0,-20.0,60.0,50.93333333333333,21.2,56.0,60.0,60.0,60.0,60.0,-20.0,60.0,52.13333333333333,21.2,56.0,60.0,60.0,60.0,60.0,-20.0,60.0,49.86666666666667,18.933333333333334,56.0,60.0,80.0,80.0,80.0,0.0,4.0,11.333333333333334,41.86666666666667,0.0,4.0,60.0,60.0,60.0,-1.0,60.0,29.833333333333332,35.43333333333333,3.0,60.0,62.266666666666666,61.96666666666667,62.53333333333333,-2.8333333333333335,26.166666666666668,37.2,29.6,29.966666666666665,41.56666666666667,69.7,69.7,70.26666666666667,-10.466666666666667,-1.7333333333333334,31.6,29.65,29.333333333333332,33.266666666666666,61.0,61.0,61.0,0.0,3.0,32.13333333333333,32.166666666666664,0.0,30.0,60.0,60.0,60.0,-1.0,60.0,38.733333333333334,30.933333333333334,30.0,60.0
782,60.0,60.0,60.0,-20.0,60.0,52.93333333333333,18.933333333333334,56.0,60.0,60.0,60.0,60.0,-20.0,60.0,51.333333333333336,20.666666666666668,56.0,60.0,60.0,60.0,60.0,-20.0,60.0,51.6,21.333333333333332,56.0,60.0,80.0,80.0,80.0,0.0,4.0,9.6,39.6,0.0,4.0,60.0,60.0,60.0,-1.0,60.0,31.933333333333334,41.4,3.0,60.0,61.766666666666666,62.166666666666664,62.1,-2.4,27.766666666666666,36.4,29.4,28.166666666666668,43.46666666666667,70.26666666666667,69.83333333333333,69.66666666666667,-9.9,-2.1,34.4,29.95,27.133333333333333,33.06666666666667,61.0,61.0,61.0,0.0,3.0,31.333333333333332,29.466666666666665,0.0,30.0,60.0,60.0,60.0,-1.0,60.0,40.63333333333333,30.733333333333334,30.0,60.0
783,60.0,60.0,60.0,-20.0,60.0,49.86666666666667,21.066666666666666,56.0,60.0,60.0,60.0,60.0,-20.0,60.0,51.6,21.866666666666667,56.0,60.0,60.0,60.0,60.0,-20.0,60.0,51.06666666666667,20.666666666666668,56.0,60.0,80.0,80.0,80.0,0.0,4.0,13.466666666666667,39.733333333333334,0.0,4.0,60.0,60.0,60.0,-1.0,60.0,38.2,40.96666666666667,3.0,60.0,62.53333333333333,62.1,62.233333333333334,-3.3666666666666667,33.7,37.6,32.03333333333333,29.333333333333332,43.7,69.73333333333333,69.53333333333333,69.83333333333333,-9.933333333333334,-0.36666666666666664,33.36666666666667,28.15,27.133333333333333,32.53333333333333,61.0,61.0,61.0,0.0,3.0,30.666666666666668,29.466666666666665,0.0,30.0,60.0,60.0,60.0,-1.0,60.0,41.7,29.366666666666667,30.0,60.0
784,60.0,60.0,60.0,-20.0,60.0,51.86666666666667,18.933333333333334,56.0,60.0,60.0,60.0,60.0,-20.0,60.0,52.266666666666666,18.933333333333334,56.0,60.0,60.0,60.0,60.0,-20.0,60.0,51.2,20.533333333333335,56.0,60.0,80.0,80.0,80.0,0.0,4.0,11.2,38.53333333333333,0.0,4.0,60.0,60.0,60.0,-1.0,60.0,32.86666666666667,38.0,3.0,60.0,62.03333333333333,61.93333333333333,62.2,-2.8,28.533333333333335,37.7,28.666666666666668,27.7,43.53333333333333,70.26666666666667,70.26666666666667,69.86666666666666,-9.633333333333333,-1.5,30.833333333333332,30.2,28.633333333333333,30.0,61.0,61.0,61.0,0.0,3.0,29.7,30.966666666666665,0.0,30.0,60.0,60.0,60.0,-1.0,60.0,41.36666666666667,28.0,30.0,60.0
